"","localidades","periodos","cod_ibge","faixa","pop","genero","faixa_etaria"
"977","Campinas",1990,3509502,"populacao_feminina_de_25_a_29",40816,"F","25_a_29"
"978","Campinas",1991,3509502,"populacao_feminina_de_25_a_29",41701,"F","25_a_29"
"979","Campinas",1992,3509502,"populacao_feminina_de_25_a_29",41967,"F","25_a_29"
"980","Campinas",1993,3509502,"populacao_feminina_de_25_a_29",42190,"F","25_a_29"
"981","Campinas",1994,3509502,"populacao_feminina_de_25_a_29",42389,"F","25_a_29"
"982","Campinas",1995,3509502,"populacao_feminina_de_25_a_29",42564,"F","25_a_29"
"983","Campinas",1996,3509502,"populacao_feminina_de_25_a_29",42715,"F","25_a_29"
"984","Campinas",1997,3509502,"populacao_feminina_de_25_a_29",42859,"F","25_a_29"
"985","Campinas",1998,3509502,"populacao_feminina_de_25_a_29",43001,"F","25_a_29"
"986","Campinas",1999,3509502,"populacao_feminina_de_25_a_29",43122,"F","25_a_29"
"987","Campinas",2000,3509502,"populacao_feminina_de_25_a_29",43198,"F","25_a_29"
"988","Campinas",2001,3509502,"populacao_feminina_de_25_a_29",44220,"F","25_a_29"
"989","Campinas",2002,3509502,"populacao_feminina_de_25_a_29",45195,"F","25_a_29"
"990","Campinas",2003,3509502,"populacao_feminina_de_25_a_29",46148,"F","25_a_29"
"991","Campinas",2004,3509502,"populacao_feminina_de_25_a_29",47105,"F","25_a_29"
"992","Campinas",2005,3509502,"populacao_feminina_de_25_a_29",48068,"F","25_a_29"
"993","Campinas",2006,3509502,"populacao_feminina_de_25_a_29",49014,"F","25_a_29"
"994","Campinas",2007,3509502,"populacao_feminina_de_25_a_29",49948,"F","25_a_29"
"995","Campinas",2008,3509502,"populacao_feminina_de_25_a_29",50895,"F","25_a_29"
"996","Campinas",2009,3509502,"populacao_feminina_de_25_a_29",51851,"F","25_a_29"
"997","Campinas",2010,3509502,"populacao_feminina_de_25_a_29",52831,"F","25_a_29"
"998","Campinas",2011,3509502,"populacao_feminina_de_25_a_29",52590,"F","25_a_29"
"999","Campinas",2012,3509502,"populacao_feminina_de_25_a_29",52326,"F","25_a_29"
"1000","Campinas",2013,3509502,"populacao_feminina_de_25_a_29",52039,"F","25_a_29"
"1001","Campinas",2014,3509502,"populacao_feminina_de_25_a_29",51731,"F","25_a_29"
"1002","Campinas",2015,3509502,"populacao_feminina_de_25_a_29",51405,"F","25_a_29"
"1003","Campinas",2016,3509502,"populacao_feminina_de_25_a_29",50249,"F","25_a_29"
"1004","Campinas",2017,3509502,"populacao_feminina_de_25_a_29",49097,"F","25_a_29"
"1005","Campinas",2018,3509502,"populacao_feminina_de_25_a_29",47949,"F","25_a_29"
"1006","Campinas",2019,3509502,"populacao_feminina_de_25_a_29",46806,"F","25_a_29"
"1007","Campinas",2020,3509502,"populacao_feminina_de_25_a_29",45670,"F","25_a_29"
"1009","Campinas",1980,3509502,"populacao_feminina_de_30_a_34",25343,"F","30_a_34"
"1010","Campinas",1981,3509502,"populacao_feminina_de_30_a_34",26420,"F","30_a_34"
"1011","Campinas",1982,3509502,"populacao_feminina_de_30_a_34",27531,"F","30_a_34"
"1012","Campinas",1983,3509502,"populacao_feminina_de_30_a_34",28677,"F","30_a_34"
"1013","Campinas",1984,3509502,"populacao_feminina_de_30_a_34",29856,"F","30_a_34"
"1014","Campinas",1985,3509502,"populacao_feminina_de_30_a_34",31070,"F","30_a_34"
"1015","Campinas",1986,3509502,"populacao_feminina_de_30_a_34",32319,"F","30_a_34"
"1016","Campinas",1987,3509502,"populacao_feminina_de_30_a_34",33601,"F","30_a_34"
"1017","Campinas",1988,3509502,"populacao_feminina_de_30_a_34",34917,"F","30_a_34"
"1018","Campinas",1989,3509502,"populacao_feminina_de_30_a_34",36269,"F","30_a_34"
"1019","Campinas",1990,3509502,"populacao_feminina_de_30_a_34",37654,"F","30_a_34"
"1020","Campinas",1991,3509502,"populacao_feminina_de_30_a_34",39073,"F","30_a_34"
"1021","Campinas",1992,3509502,"populacao_feminina_de_30_a_34",39438,"F","30_a_34"
"1022","Campinas",1993,3509502,"populacao_feminina_de_30_a_34",39764,"F","30_a_34"
"1023","Campinas",1994,3509502,"populacao_feminina_de_30_a_34",40068,"F","30_a_34"
"1024","Campinas",1995,3509502,"populacao_feminina_de_30_a_34",40352,"F","30_a_34"
"1025","Campinas",1996,3509502,"populacao_feminina_de_30_a_34",40615,"F","30_a_34"
"1026","Campinas",1997,3509502,"populacao_feminina_de_30_a_34",40872,"F","30_a_34"
"1027","Campinas",1998,3509502,"populacao_feminina_de_30_a_34",41126,"F","30_a_34"
"1028","Campinas",1999,3509502,"populacao_feminina_de_30_a_34",41363,"F","30_a_34"
"1029","Campinas",2000,3509502,"populacao_feminina_de_30_a_34",41558,"F","30_a_34"
"1030","Campinas",2001,3509502,"populacao_feminina_de_30_a_34",42408,"F","30_a_34"
"1031","Campinas",2002,3509502,"populacao_feminina_de_30_a_34",43208,"F","30_a_34"
"1032","Campinas",2003,3509502,"populacao_feminina_de_30_a_34",43981,"F","30_a_34"
"1033","Campinas",2004,3509502,"populacao_feminina_de_30_a_34",44751,"F","30_a_34"
"1034","Campinas",2005,3509502,"populacao_feminina_de_30_a_34",45523,"F","30_a_34"
"1035","Campinas",2006,3509502,"populacao_feminina_de_30_a_34",46274,"F","30_a_34"
"1036","Campinas",2007,3509502,"populacao_feminina_de_30_a_34",47008,"F","30_a_34"
"1037","Campinas",2008,3509502,"populacao_feminina_de_30_a_34",47749,"F","30_a_34"
"1038","Campinas",2009,3509502,"populacao_feminina_de_30_a_34",48493,"F","30_a_34"
"1039","Campinas",2010,3509502,"populacao_feminina_de_30_a_34",49253,"F","30_a_34"
"1040","Campinas",2011,3509502,"populacao_feminina_de_30_a_34",50222,"F","30_a_34"
"1041","Campinas",2012,3509502,"populacao_feminina_de_30_a_34",51189,"F","30_a_34"
"1042","Campinas",2013,3509502,"populacao_feminina_de_30_a_34",52152,"F","30_a_34"
"1043","Campinas",2014,3509502,"populacao_feminina_de_30_a_34",53110,"F","30_a_34"
"1044","Campinas",2015,3509502,"populacao_feminina_de_30_a_34",54062,"F","30_a_34"
"1045","Campinas",2016,3509502,"populacao_feminina_de_30_a_34",53678,"F","30_a_34"
"1046","Campinas",2017,3509502,"populacao_feminina_de_30_a_34",53269,"F","30_a_34"
"1047","Campinas",2018,3509502,"populacao_feminina_de_30_a_34",52840,"F","30_a_34"
"1048","Campinas",2019,3509502,"populacao_feminina_de_30_a_34",52390,"F","30_a_34"
"1049","Campinas",2020,3509502,"populacao_feminina_de_30_a_34",51920,"F","30_a_34"
"1051","Campinas",1980,3509502,"populacao_feminina_de_35_a_39",19898,"F","35_a_39"
"1052","Campinas",1981,3509502,"populacao_feminina_de_35_a_39",20923,"F","35_a_39"
"1053","Campinas",1982,3509502,"populacao_feminina_de_35_a_39",21991,"F","35_a_39"
"1054","Campinas",1983,3509502,"populacao_feminina_de_35_a_39",23102,"F","35_a_39"
"1055","Campinas",1984,3509502,"populacao_feminina_de_35_a_39",24259,"F","35_a_39"
"1056","Campinas",1985,3509502,"populacao_feminina_de_35_a_39",25462,"F","35_a_39"
"1057","Campinas",1986,3509502,"populacao_feminina_de_35_a_39",26713,"F","35_a_39"
"1058","Campinas",1987,3509502,"populacao_feminina_de_35_a_39",28011,"F","35_a_39"
"1059","Campinas",1988,3509502,"populacao_feminina_de_35_a_39",29359,"F","35_a_39"
"1060","Campinas",1989,3509502,"populacao_feminina_de_35_a_39",30758,"F","35_a_39"
"1061","Campinas",1990,3509502,"populacao_feminina_de_35_a_39",32208,"F","35_a_39"
"1062","Campinas",1991,3509502,"populacao_feminina_de_35_a_39",33711,"F","35_a_39"
"1063","Campinas",1992,3509502,"populacao_feminina_de_35_a_39",34504,"F","35_a_39"
"1064","Campinas",1993,3509502,"populacao_feminina_de_35_a_39",35279,"F","35_a_39"
"1065","Campinas",1994,3509502,"populacao_feminina_de_35_a_39",36050,"F","35_a_39"
"1066","Campinas",1995,3509502,"populacao_feminina_de_35_a_39",36815,"F","35_a_39"
"1067","Campinas",1996,3509502,"populacao_feminina_de_35_a_39",37576,"F","35_a_39"
"1068","Campinas",1997,3509502,"populacao_feminina_de_35_a_39",38346,"F","35_a_39"
"1069","Campinas",1998,3509502,"populacao_feminina_de_35_a_39",39129,"F","35_a_39"
"1070","Campinas",1999,3509502,"populacao_feminina_de_35_a_39",39907,"F","35_a_39"
"1071","Campinas",2000,3509502,"populacao_feminina_de_35_a_39",40659,"F","35_a_39"
"1072","Campinas",2001,3509502,"populacao_feminina_de_35_a_39",41045,"F","35_a_39"
"1073","Campinas",2002,3509502,"populacao_feminina_de_35_a_39",41372,"F","35_a_39"
"1074","Campinas",2003,3509502,"populacao_feminina_de_35_a_39",41659,"F","35_a_39"
"1075","Campinas",2004,3509502,"populacao_feminina_de_35_a_39",41935,"F","35_a_39"
"1076","Campinas",2005,3509502,"populacao_feminina_de_35_a_39",42201,"F","35_a_39"
"1077","Campinas",2006,3509502,"populacao_feminina_de_35_a_39",42437,"F","35_a_39"
"1078","Campinas",2007,3509502,"populacao_feminina_de_35_a_39",42648,"F","35_a_39"
"1079","Campinas",2008,3509502,"populacao_feminina_de_35_a_39",42855,"F","35_a_39"
"1080","Campinas",2009,3509502,"populacao_feminina_de_35_a_39",43056,"F","35_a_39"
"1081","Campinas",2010,3509502,"populacao_feminina_de_35_a_39",43262,"F","35_a_39"
"1082","Campinas",2011,3509502,"populacao_feminina_de_35_a_39",44442,"F","35_a_39"
"1083","Campinas",2012,3509502,"populacao_feminina_de_35_a_39",45636,"F","35_a_39"
"1084","Campinas",2013,3509502,"populacao_feminina_de_35_a_39",46842,"F","35_a_39"
"1085","Campinas",2014,3509502,"populacao_feminina_de_35_a_39",48057,"F","35_a_39"
"1086","Campinas",2015,3509502,"populacao_feminina_de_35_a_39",49284,"F","35_a_39"
"1087","Campinas",2016,3509502,"populacao_feminina_de_35_a_39",50198,"F","35_a_39"
"1088","Campinas",2017,3509502,"populacao_feminina_de_35_a_39",51107,"F","35_a_39"
"1089","Campinas",2018,3509502,"populacao_feminina_de_35_a_39",52008,"F","35_a_39"
"1090","Campinas",2019,3509502,"populacao_feminina_de_35_a_39",52900,"F","35_a_39"
"1091","Campinas",2020,3509502,"populacao_feminina_de_35_a_39",53782,"F","35_a_39"
"1093","Campinas",1980,3509502,"populacao_feminina_de_40_a_44",17566,"F","40_a_44"
"1094","Campinas",1981,3509502,"populacao_feminina_de_40_a_44",18300,"F","40_a_44"
"1095","Campinas",1982,3509502,"populacao_feminina_de_40_a_44",19056,"F","40_a_44"
"1096","Campinas",1983,3509502,"populacao_feminina_de_40_a_44",19833,"F","40_a_44"
"1097","Campinas",1984,3509502,"populacao_feminina_de_40_a_44",20634,"F","40_a_44"
"1098","Campinas",1985,3509502,"populacao_feminina_de_40_a_44",21457,"F","40_a_44"
"1099","Campinas",1986,3509502,"populacao_feminina_de_40_a_44",22302,"F","40_a_44"
"1100","Campinas",1987,3509502,"populacao_feminina_de_40_a_44",23170,"F","40_a_44"
"1101","Campinas",1988,3509502,"populacao_feminina_de_40_a_44",24060,"F","40_a_44"
"1102","Campinas",1989,3509502,"populacao_feminina_de_40_a_44",24972,"F","40_a_44"
"1103","Campinas",1990,3509502,"populacao_feminina_de_40_a_44",25907,"F","40_a_44"
"1104","Campinas",1991,3509502,"populacao_feminina_de_40_a_44",26864,"F","40_a_44"
"1105","Campinas",1992,3509502,"populacao_feminina_de_40_a_44",27921,"F","40_a_44"
"1106","Campinas",1993,3509502,"populacao_feminina_de_40_a_44",28990,"F","40_a_44"
"1107","Campinas",1994,3509502,"populacao_feminina_de_40_a_44",30080,"F","40_a_44"
"1108","Campinas",1995,3509502,"populacao_feminina_de_40_a_44",31195,"F","40_a_44"
"1109","Campinas",1996,3509502,"populacao_feminina_de_40_a_44",32331,"F","40_a_44"
"1110","Campinas",1997,3509502,"populacao_feminina_de_40_a_44",33504,"F","40_a_44"
"1111","Campinas",1998,3509502,"populacao_feminina_de_40_a_44",34716,"F","40_a_44"
"1112","Campinas",1999,3509502,"populacao_feminina_de_40_a_44",35954,"F","40_a_44"
"1113","Campinas",2000,3509502,"populacao_feminina_de_40_a_44",37198,"F","40_a_44"
"1114","Campinas",2001,3509502,"populacao_feminina_de_40_a_44",37713,"F","40_a_44"
"1115","Campinas",2002,3509502,"populacao_feminina_de_40_a_44",38177,"F","40_a_44"
"1116","Campinas",2003,3509502,"populacao_feminina_de_40_a_44",38608,"F","40_a_44"
"1117","Campinas",2004,3509502,"populacao_feminina_de_40_a_44",39031,"F","40_a_44"
"1118","Campinas",2005,3509502,"populacao_feminina_de_40_a_44",39447,"F","40_a_44"
"1119","Campinas",2006,3509502,"populacao_feminina_de_40_a_44",39838,"F","40_a_44"
"1120","Campinas",2007,3509502,"populacao_feminina_de_40_a_44",40208,"F","40_a_44"
"1121","Campinas",2008,3509502,"populacao_feminina_de_40_a_44",40578,"F","40_a_44"
"1122","Campinas",2009,3509502,"populacao_feminina_de_40_a_44",40943,"F","40_a_44"
"1123","Campinas",2010,3509502,"populacao_feminina_de_40_a_44",41315,"F","40_a_44"
"1124","Campinas",2011,3509502,"populacao_feminina_de_40_a_44",41680,"F","40_a_44"
"1125","Campinas",2012,3509502,"populacao_feminina_de_40_a_44",42030,"F","40_a_44"
"1126","Campinas",2013,3509502,"populacao_feminina_de_40_a_44",42363,"F","40_a_44"
"1127","Campinas",2014,3509502,"populacao_feminina_de_40_a_44",42682,"F","40_a_44"
"1128","Campinas",2015,3509502,"populacao_feminina_de_40_a_44",42984,"F","40_a_44"
"1129","Campinas",2016,3509502,"populacao_feminina_de_40_a_44",44139,"F","40_a_44"
"1130","Campinas",2017,3509502,"populacao_feminina_de_40_a_44",45305,"F","40_a_44"
"1131","Campinas",2018,3509502,"populacao_feminina_de_40_a_44",46478,"F","40_a_44"
"1132","Campinas",2019,3509502,"populacao_feminina_de_40_a_44",47662,"F","40_a_44"
"1133","Campinas",2020,3509502,"populacao_feminina_de_40_a_44",48852,"F","40_a_44"
"1135","Campinas",1980,3509502,"populacao_feminina_de_45_a_49",14877,"F","45_a_49"
"1136","Campinas",1981,3509502,"populacao_feminina_de_45_a_49",15357,"F","45_a_49"
"1137","Campinas",1982,3509502,"populacao_feminina_de_45_a_49",15846,"F","45_a_49"
"1138","Campinas",1983,3509502,"populacao_feminina_de_45_a_49",16343,"F","45_a_49"
"1139","Campinas",1984,3509502,"populacao_feminina_de_45_a_49",16849,"F","45_a_49"
"1140","Campinas",1985,3509502,"populacao_feminina_de_45_a_49",17361,"F","45_a_49"
"1141","Campinas",1986,3509502,"populacao_feminina_de_45_a_49",17881,"F","45_a_49"
"1142","Campinas",1987,3509502,"populacao_feminina_de_45_a_49",18409,"F","45_a_49"
"1143","Campinas",1988,3509502,"populacao_feminina_de_45_a_49",18943,"F","45_a_49"
"1144","Campinas",1989,3509502,"populacao_feminina_de_45_a_49",19483,"F","45_a_49"
"1145","Campinas",1990,3509502,"populacao_feminina_de_45_a_49",20029,"F","45_a_49"
"1146","Campinas",1991,3509502,"populacao_feminina_de_45_a_49",20580,"F","45_a_49"
"1147","Campinas",1992,3509502,"populacao_feminina_de_45_a_49",21603,"F","45_a_49"
"1148","Campinas",1993,3509502,"populacao_feminina_de_45_a_49",22652,"F","45_a_49"
"1149","Campinas",1994,3509502,"populacao_feminina_de_45_a_49",23738,"F","45_a_49"
"1150","Campinas",1995,3509502,"populacao_feminina_de_45_a_49",24862,"F","45_a_49"
"1151","Campinas",1996,3509502,"populacao_feminina_de_45_a_49",26025,"F","45_a_49"
"1152","Campinas",1997,3509502,"populacao_feminina_de_45_a_49",27237,"F","45_a_49"
"1153","Campinas",1998,3509502,"populacao_feminina_de_45_a_49",28503,"F","45_a_49"
"1154","Campinas",1999,3509502,"populacao_feminina_de_45_a_49",29813,"F","45_a_49"
"1155","Campinas",2000,3509502,"populacao_feminina_de_45_a_49",31151,"F","45_a_49"
"1156","Campinas",2001,3509502,"populacao_feminina_de_45_a_49",31950,"F","45_a_49"
"1157","Campinas",2002,3509502,"populacao_feminina_de_45_a_49",32718,"F","45_a_49"
"1158","Campinas",2003,3509502,"populacao_feminina_de_45_a_49",33472,"F","45_a_49"
"1159","Campinas",2004,3509502,"populacao_feminina_de_45_a_49",34232,"F","45_a_49"
"1160","Campinas",2005,3509502,"populacao_feminina_de_45_a_49",34999,"F","45_a_49"
"1161","Campinas",2006,3509502,"populacao_feminina_de_45_a_49",35758,"F","45_a_49"
"1162","Campinas",2007,3509502,"populacao_feminina_de_45_a_49",36509,"F","45_a_49"
"1163","Campinas",2008,3509502,"populacao_feminina_de_45_a_49",37274,"F","45_a_49"
"1164","Campinas",2009,3509502,"populacao_feminina_de_45_a_49",38047,"F","45_a_49"
"1165","Campinas",2010,3509502,"populacao_feminina_de_45_a_49",38838,"F","45_a_49"
"1166","Campinas",2011,3509502,"populacao_feminina_de_45_a_49",39243,"F","45_a_49"
"1167","Campinas",2012,3509502,"populacao_feminina_de_45_a_49",39634,"F","45_a_49"
"1168","Campinas",2013,3509502,"populacao_feminina_de_45_a_49",40013,"F","45_a_49"
"1169","Campinas",2014,3509502,"populacao_feminina_de_45_a_49",40378,"F","45_a_49"
"1170","Campinas",2015,3509502,"populacao_feminina_de_45_a_49",40728,"F","45_a_49"
"1171","Campinas",2016,3509502,"populacao_feminina_de_45_a_49",41078,"F","45_a_49"
"1172","Campinas",2017,3509502,"populacao_feminina_de_45_a_49",41411,"F","45_a_49"
"1173","Campinas",2018,3509502,"populacao_feminina_de_45_a_49",41729,"F","45_a_49"
"1174","Campinas",2019,3509502,"populacao_feminina_de_45_a_49",42029,"F","45_a_49"
"1175","Campinas",2020,3509502,"populacao_feminina_de_45_a_49",42312,"F","45_a_49"
"1177","Campinas",1980,3509502,"populacao_feminina_de_50_a_54",12995,"F","50_a_54"
"1178","Campinas",1981,3509502,"populacao_feminina_de_50_a_54",13365,"F","50_a_54"
"1179","Campinas",1982,3509502,"populacao_feminina_de_50_a_54",13739,"F","50_a_54"
"1180","Campinas",1983,3509502,"populacao_feminina_de_50_a_54",14117,"F","50_a_54"
"1181","Campinas",1984,3509502,"populacao_feminina_de_50_a_54",14498,"F","50_a_54"
"1182","Campinas",1985,3509502,"populacao_feminina_de_50_a_54",14883,"F","50_a_54"
"1183","Campinas",1986,3509502,"populacao_feminina_de_50_a_54",15271,"F","50_a_54"
"1184","Campinas",1987,3509502,"populacao_feminina_de_50_a_54",15662,"F","50_a_54"
"1185","Campinas",1988,3509502,"populacao_feminina_de_50_a_54",16056,"F","50_a_54"
"1186","Campinas",1989,3509502,"populacao_feminina_de_50_a_54",16451,"F","50_a_54"
"1187","Campinas",1990,3509502,"populacao_feminina_de_50_a_54",16849,"F","50_a_54"
"1188","Campinas",1991,3509502,"populacao_feminina_de_50_a_54",17246,"F","50_a_54"
"1189","Campinas",1992,3509502,"populacao_feminina_de_50_a_54",17984,"F","50_a_54"
"1190","Campinas",1993,3509502,"populacao_feminina_de_50_a_54",18735,"F","50_a_54"
"1191","Campinas",1994,3509502,"populacao_feminina_de_50_a_54",19504,"F","50_a_54"
"1192","Campinas",1995,3509502,"populacao_feminina_de_50_a_54",20293,"F","50_a_54"
"1193","Campinas",1996,3509502,"populacao_feminina_de_50_a_54",21102,"F","50_a_54"
"1194","Campinas",1997,3509502,"populacao_feminina_de_50_a_54",21940,"F","50_a_54"
"1195","Campinas",1998,3509502,"populacao_feminina_de_50_a_54",22809,"F","50_a_54"
"1196","Campinas",1999,3509502,"populacao_feminina_de_50_a_54",23701,"F","50_a_54"
"1197","Campinas",2000,3509502,"populacao_feminina_de_50_a_54",24602,"F","50_a_54"
"1198","Campinas",2001,3509502,"populacao_feminina_de_50_a_54",25623,"F","50_a_54"
"1199","Campinas",2002,3509502,"populacao_feminina_de_50_a_54",26645,"F","50_a_54"
"1200","Campinas",2003,3509502,"populacao_feminina_de_50_a_54",27680,"F","50_a_54"
"1201","Campinas",2004,3509502,"populacao_feminina_de_50_a_54",28746,"F","50_a_54"
"1202","Campinas",2005,3509502,"populacao_feminina_de_50_a_54",29845,"F","50_a_54"
"1203","Campinas",2006,3509502,"populacao_feminina_de_50_a_54",30963,"F","50_a_54"
"1204","Campinas",2007,3509502,"populacao_feminina_de_50_a_54",32102,"F","50_a_54"
"1205","Campinas",2008,3509502,"populacao_feminina_de_50_a_54",33281,"F","50_a_54"
"1206","Campinas",2009,3509502,"populacao_feminina_de_50_a_54",34497,"F","50_a_54"
"1207","Campinas",2010,3509502,"populacao_feminina_de_50_a_54",35760,"F","50_a_54"
"1208","Campinas",2011,3509502,"populacao_feminina_de_50_a_54",36265,"F","50_a_54"
"1209","Campinas",2012,3509502,"populacao_feminina_de_50_a_54",36762,"F","50_a_54"
"1210","Campinas",2013,3509502,"populacao_feminina_de_50_a_54",37249,"F","50_a_54"
"1211","Campinas",2014,3509502,"populacao_feminina_de_50_a_54",37726,"F","50_a_54"
"1212","Campinas",2015,3509502,"populacao_feminina_de_50_a_54",38193,"F","50_a_54"
"1213","Campinas",2016,3509502,"populacao_feminina_de_50_a_54",38587,"F","50_a_54"
"1214","Campinas",2017,3509502,"populacao_feminina_de_50_a_54",38966,"F","50_a_54"
"1215","Campinas",2018,3509502,"populacao_feminina_de_50_a_54",39331,"F","50_a_54"
"1216","Campinas",2019,3509502,"populacao_feminina_de_50_a_54",39682,"F","50_a_54"
"1217","Campinas",2020,3509502,"populacao_feminina_de_50_a_54",40016,"F","50_a_54"
"1219","Campinas",1980,3509502,"populacao_feminina_de_55_a_59",10738,"F","55_a_59"
"1220","Campinas",1981,3509502,"populacao_feminina_de_55_a_59",11078,"F","55_a_59"
"1221","Campinas",1982,3509502,"populacao_feminina_de_55_a_59",11425,"F","55_a_59"
"1222","Campinas",1983,3509502,"populacao_feminina_de_55_a_59",11777,"F","55_a_59"
"1223","Campinas",1984,3509502,"populacao_feminina_de_55_a_59",12134,"F","55_a_59"
"1224","Campinas",1985,3509502,"populacao_feminina_de_55_a_59",12497,"F","55_a_59"
"1225","Campinas",1986,3509502,"populacao_feminina_de_55_a_59",12863,"F","55_a_59"
"1226","Campinas",1987,3509502,"populacao_feminina_de_55_a_59",13235,"F","55_a_59"
"1227","Campinas",1988,3509502,"populacao_feminina_de_55_a_59",13611,"F","55_a_59"
"1228","Campinas",1989,3509502,"populacao_feminina_de_55_a_59",13991,"F","55_a_59"
"1229","Campinas",1990,3509502,"populacao_feminina_de_55_a_59",14375,"F","55_a_59"
"1230","Campinas",1991,3509502,"populacao_feminina_de_55_a_59",14763,"F","55_a_59"
"1231","Campinas",1992,3509502,"populacao_feminina_de_55_a_59",15171,"F","55_a_59"
"1232","Campinas",1993,3509502,"populacao_feminina_de_55_a_59",15574,"F","55_a_59"
"1233","Campinas",1994,3509502,"populacao_feminina_de_55_a_59",15978,"F","55_a_59"
"1234","Campinas",1995,3509502,"populacao_feminina_de_55_a_59",16384,"F","55_a_59"
"1235","Campinas",1996,3509502,"populacao_feminina_de_55_a_59",16789,"F","55_a_59"
"1236","Campinas",1997,3509502,"populacao_feminina_de_55_a_59",17202,"F","55_a_59"
"1237","Campinas",1998,3509502,"populacao_feminina_de_55_a_59",17623,"F","55_a_59"
"1238","Campinas",1999,3509502,"populacao_feminina_de_55_a_59",18047,"F","55_a_59"
"1239","Campinas",2000,3509502,"populacao_feminina_de_55_a_59",18461,"F","55_a_59"
"1240","Campinas",2001,3509502,"populacao_feminina_de_55_a_59",19409,"F","55_a_59"
"1241","Campinas",2002,3509502,"populacao_feminina_de_55_a_59",20374,"F","55_a_59"
"1242","Campinas",2003,3509502,"populacao_feminina_de_55_a_59",21366,"F","55_a_59"
"1243","Campinas",2004,3509502,"populacao_feminina_de_55_a_59",22399,"F","55_a_59"
"1244","Campinas",2005,3509502,"populacao_feminina_de_55_a_59",23475,"F","55_a_59"
"1245","Campinas",2006,3509502,"populacao_feminina_de_55_a_59",24585,"F","55_a_59"
"1246","Campinas",2007,3509502,"populacao_feminina_de_55_a_59",25731,"F","55_a_59"
"1247","Campinas",2008,3509502,"populacao_feminina_de_55_a_59",26928,"F","55_a_59"
"1248","Campinas",2009,3509502,"populacao_feminina_de_55_a_59",28176,"F","55_a_59"
"1249","Campinas",2010,3509502,"populacao_feminina_de_55_a_59",29486,"F","55_a_59"
"1250","Campinas",2011,3509502,"populacao_feminina_de_55_a_59",30531,"F","55_a_59"
"1251","Campinas",2012,3509502,"populacao_feminina_de_55_a_59",31601,"F","55_a_59"
"1252","Campinas",2013,3509502,"populacao_feminina_de_55_a_59",32693,"F","55_a_59"
"1253","Campinas",2014,3509502,"populacao_feminina_de_55_a_59",33809,"F","55_a_59"
"1254","Campinas",2015,3509502,"populacao_feminina_de_55_a_59",34948,"F","55_a_59"
"1255","Campinas",2016,3509502,"populacao_feminina_de_55_a_59",35442,"F","55_a_59"
"1256","Campinas",2017,3509502,"populacao_feminina_de_55_a_59",35925,"F","55_a_59"
"1257","Campinas",2018,3509502,"populacao_feminina_de_55_a_59",36398,"F","55_a_59"
"1258","Campinas",2019,3509502,"populacao_feminina_de_55_a_59",36862,"F","55_a_59"
"1259","Campinas",2020,3509502,"populacao_feminina_de_55_a_59",37313,"F","55_a_59"
"1261","Campinas",1980,3509502,"populacao_feminina_de_60_a_64",8107,"F","60_a_64"
"1262","Campinas",1981,3509502,"populacao_feminina_de_60_a_64",8465,"F","60_a_64"
"1263","Campinas",1982,3509502,"populacao_feminina_de_60_a_64",8835,"F","60_a_64"
"1264","Campinas",1983,3509502,"populacao_feminina_de_60_a_64",9218,"F","60_a_64"
"1265","Campinas",1984,3509502,"populacao_feminina_de_60_a_64",9612,"F","60_a_64"
"1266","Campinas",1985,3509502,"populacao_feminina_de_60_a_64",10018,"F","60_a_64"
"1267","Campinas",1986,3509502,"populacao_feminina_de_60_a_64",10438,"F","60_a_64"
"1268","Campinas",1987,3509502,"populacao_feminina_de_60_a_64",10869,"F","60_a_64"
"1269","Campinas",1988,3509502,"populacao_feminina_de_60_a_64",11313,"F","60_a_64"
"1270","Campinas",1989,3509502,"populacao_feminina_de_60_a_64",11770,"F","60_a_64"
"1271","Campinas",1990,3509502,"populacao_feminina_de_60_a_64",12239,"F","60_a_64"
"1272","Campinas",1991,3509502,"populacao_feminina_de_60_a_64",12723,"F","60_a_64"
"1273","Campinas",1992,3509502,"populacao_feminina_de_60_a_64",13050,"F","60_a_64"
"1274","Campinas",1993,3509502,"populacao_feminina_de_60_a_64",13371,"F","60_a_64"
"1275","Campinas",1994,3509502,"populacao_feminina_de_60_a_64",13693,"F","60_a_64"
"1276","Campinas",1995,3509502,"populacao_feminina_de_60_a_64",14013,"F","60_a_64"
"1277","Campinas",1996,3509502,"populacao_feminina_de_60_a_64",14333,"F","60_a_64"
"1278","Campinas",1997,3509502,"populacao_feminina_de_60_a_64",14658,"F","60_a_64"
"1279","Campinas",1998,3509502,"populacao_feminina_de_60_a_64",14989,"F","60_a_64"
"1280","Campinas",1999,3509502,"populacao_feminina_de_60_a_64",15319,"F","60_a_64"
"1281","Campinas",2000,3509502,"populacao_feminina_de_60_a_64",15641,"F","60_a_64"
"1282","Campinas",2001,3509502,"populacao_feminina_de_60_a_64",16322,"F","60_a_64"
"1283","Campinas",2002,3509502,"populacao_feminina_de_60_a_64",17006,"F","60_a_64"
"1284","Campinas",2003,3509502,"populacao_feminina_de_60_a_64",17702,"F","60_a_64"
"1285","Campinas",2004,3509502,"populacao_feminina_de_60_a_64",18421,"F","60_a_64"
"1286","Campinas",2005,3509502,"populacao_feminina_de_60_a_64",19162,"F","60_a_64"
"1287","Campinas",2006,3509502,"populacao_feminina_de_60_a_64",19920,"F","60_a_64"
