Cód. IBGE;Ano;Nascidos vivos
3518503;2018;177
3518602;2018;475
3518701;2018;4.492
3518800;2018;20.985
3518859;2018;92
3518909;2018;51
3519006;2018;94
3519055;2018;202
3519071;2018;3.062
3519105;2018;142
3519204;2018;68
3519253;2018;73
3519303;2018;524
3519402;2018;127
3519501;2018;74
3519600;2018;763
3519709;2018;1.117
3519808;2018;96
3519907;2018;107
3520004;2018;314
3520103;2018;319
3520202;2018;148
3520301;2018;377
3520400;2018;505
3520426;2018;172
3520442;2018;263
3520509;2018;3.335
3520608;2018;60
3520707;2018;43
3520806;2018;43
3520905;2018;193
3521002;2018;339
3521101;2018;92
3521150;2018;84
3521200;2018;49
3521309;2018;180
3521408;2018;307
3521507;2018;91
3521606;2018;59
3521705;2018;219
3521804;2018;349
3521903;2018;171
3522000;2018;49
3522109;2018;1.440
3522158;2018;45
3522208;2018;2.626
3522307;2018;2.201
3522406;2018;1.388
3522505;2018;4.057
3522604;2018;842
3522653;2018;59
3522703;2018;488
3522802;2018;170
3522901;2018;86
3523008;2018;57
3523107;2018;6.035
3523206;2018;666
3523305;2018;202
3523404;2018;1.441
3523503;2018;252
3523602;2018;182
3523701;2018;73
3523800;2018;85
3523909;2018;2.241
3524006;2018;834
3524105;2018;446
3524204;2018;65
3524303;2018;782
3524402;2018;2.959
3524501;2018;96
3524600;2018;244
3524709;2018;824
3524808;2018;498
3524907;2018;74
3525003;2018;1.714
3525102;2018;578
3525201;2018;493
3525300;2018;1.638
3525409;2018;50
3525508;2018;156
3525607;2018;48
3525706;2018;435
3525805;2018;60
3525854;2018;39
3525904;2018;6.517
3526001;2018;239
3526100;2018;280
3526209;2018;472
3526308;2018;48
3526407;2018;414
3526506;2018;44
3526605;2018;96
3526704;2018;1.196
3526803;2018;814
3526902;2018;3.858
3527009;2018;82
3527108;2018;1.011
3527207;2018;1.225
3527256;2018;21
3527306;2018;781
3527405;2018;193
3527504;2018;26
3527603;2018;143
3527702;2018;64
3527801;2018;57
3527900;2018;35
3528007;2018;206
3528106;2018;83
3528205;2018;39
3528304;2018;25
3528403;2018;684
3528502;2018;1.134
3528601;2018;99
3528700;2018;34
3528809;2018;179
3528858;2018;39
3528908;2018;36
3529005;2018;3.106
3529104;2018;12
3529203;2018;303
3529302;2018;957
3529401;2018;5.496
3529500;2018;64
3529609;2018;31
3529658;2018;25
3529708;2018;269
3529807;2018;157
3529906;2018;299
3530003;2018;42
3530102;2018;287
3530201;2018;168
3530300;2018;765
3530409;2018;60
3530508;2018;806
3530607;2018;6.515
3530706;2018;2.013
3530805;2018;1.045
3530904;2018;61
3531001;2018;29
3531100;2018;789
3531209;2018;61
3531308;2018;515
3531407;2018;253
3531506;2018;216
3531605;2018;49
3531704;2018;37
3531803;2018;855
3531902;2018;396
3532009;2018;182
3532058;2018;57
3532108;2018;34
3532157;2018;34
3532207;2018;66
3532306;2018;68
3532405;2018;235
3532504;2018;101
3532603;2018;111
3532702;2018;80
3532801;2018;86
3532827;2018;126
3532843;2018;16
3532868;2018;17
3532900;2018;144
3533007;2018;260
3533106;2018;33
3533205;2018;59
3533254;2018;51
3533304;2018;35
3533403;2018;706
3533502;2018;477
3533601;2018;78
3533700;2018;61
3533809;2018;29
3533908;2018;690
3534005;2018;64
3534104;2018;70
3534203;2018;80
3534302;2018;448
3534401;2018;10.071
3534500;2018;36
3534609;2018;326
3534708;2018;1.291
3534757;2018;131
3534807;2018;99
3534906;2018;107
3535002;2018;127
3535101;2018;138
3535200;2018;91
3535309;2018;263
3535408;2018;204
3535507;2018;619
3535606;2018;214
3535705;2018;66
3535804;2018;243
3535903;2018;43
3536000;2018;107
3536109;2018;80
3536208;2018;287
3536257;2018;35
3536307;2018;202
3536406;2018;91
3536505;2018;1.546
3536570;2018;28
3536604;2018;85
3536703;2018;582
3536802;2018;69
3536901;2018;35
3537008;2018;190
3537107;2018;478
3537156;2018;34
3537206;2018;136
3537305;2018;749
3537404;2018;310
3537503;2018;112
3537602;2018;963
3537701;2018;56
3537800;2018;701
3537909;2018;393
3538006;2018;2.304
3538105;2018;139
3538204;2018;157
3538303;2018;31
3538501;2018;147
3538600;2018;360
3538709;2018;5.025
3538808;2018;344
3538907;2018;218
3539004;2018;127
3539103;2018;286
3539202;2018;304
3539301;2018;887
3539400;2018;183
3539509;2018;454
3539608;2018;73
3539707;2018;45
3539806;2018;1.680
3539905;2018;75
3540002;2018;236
3540101;2018;35
3540200;2018;574
3540259;2018;57
3540309;2018;25
3540408;2018;49
3540507;2018;95
3540606;2018;690
3540705;2018;604
3540754;2018;248
3540804;2018;194
3540853;2018;12
3540903;2018;216
3541000;2018;4.504
3541059;2018;66
3541109;2018;52
3541208;2018;138
3541307;2018;502
3541406;2018;3.005
3541505;2018;399
3541604;2018;436
3541653;2018;44
3541703;2018;164
3541802;2018;61
3541901;2018;134
3542008;2018;97
3542107;2018;106
3542206;2018;372
3542305;2018;54
3542404;2018;229
3542503;2018;49
3542602;2018;851
3542701;2018;108
3542800;2018;41
3542909;2018;156
3543006;2018;337
3543105;2018;69
3543204;2018;43
3543238;2018;22
3543253;2018;90
3543303;2018;1.355
3543402;2018;8.420
3543501;2018;74
3543600;2018;40
3543709;2018;121
3543808;2018;95
3543907;2018;2.469
3544004;2018;447
3544103;2018;571
3544202;2018;124
3544251;2018;210
3544301;2018;144
3544400;2018;44
3544509;2018;47
3544608;2018;66
3544707;2018;31
3544806;2018;63
3544905;2018;130
3545001;2018;226
3545100;2018;69
3545159;2018;89
3545209;2018;1.710
3545308;2018;535
3545407;2018;114
3545506;2018;41
3545605;2018;146
3545704;2018;61
3545803;2018;2.360
3546009;2018;159
3546108;2018;24
3546207;2018;38
3546256;2018;28
3546306;2018;383
3546405;2018;590
3546504;2018;75
3546603;2018;424
3546702;2018;335
3546801;2018;703
3546900;2018;100
3547007;2018;94
3547106;2018;24
3547205;2018;12
3547304;2018;2.241
3547403;2018;28
3547502;2018;245
3547601;2018;299
3547650;2018;19
3547700;2018;210
3547809;2018;8.971
3547908;2018;76
3548005;2018;298
3548054;2018;109
3548104;2018;72
3548203;2018;86
3548302;2018;39
3548401;2018;55
3548500;2018;4.580
3548609;2018;130
3548708;2018;10.768
3548807;2018;1.718
3548906;2018;3.239
3549003;2018;28
3549102;2018;1.050
3549201;2018;29
3549250;2018;26
3549300;2018;18
3549409;2018;573
3549508;2018;104
3549607;2018;40
3549706;2018;679
3549805;2018;5.641
3549904;2018;9.710
3549953;2018;202
3550001;2018;112
3550100;2018;474
3550209;2018;411
3550308;2018;165.246
3550407;2018;414
3550506;2018;115
3550605;2018;1.064
3550704;2018;1.274
3550803;2018;113
3550902;2018;119
3551009;2018;4.536
3551108;2018;109
3551207;2018;37
3551306;2018;45
3551405;2018;108
3551504;2018;622
3551603;2018;344
3551702;2018;1.569
3551801;2018;216
3551900;2018;217
3552007;2018;72
3552106;2018;396
3552205;2018;9.415
3552304;2018;117
3552403;2018;3.859
3552502;2018;4.587
3552551;2018;43
3552601;2018;107
3552700;2018;198
3552809;2018;4.283
3552908;2018;81
3553005;2018;187
3553104;2018;68
3553203;2018;67
3553302;2018;271
3553401;2018;166
3553500;2018;121
3553609;2018;122
3553658;2018;26
3553708;2018;614
3553807;2018;326
3553856;2018;125
3553906;2018;94
3553955;2018;213
3554003;2018;1.702
3554102;2018;4.046
3554201;2018;66
3554300;2018;332
3554409;2018;105
3554508;2018;509
3554607;2018;23
3554656;2018;26
3554706;2018;115
3554755;2018;16
3554805;2018;529
3554904;2018;63
3554953;2018;69
3555000;2018;766
3555109;2018;119
3555208;2018;13
3555307;2018;13
3555356;2018;78
3555406;2018;1.399
3555505;2018;98
3555604;2018;94
3555703;2018;27
3555802;2018;86
3555901;2018;20
3556008;2018;134
3556107;2018;178
3556206;2018;1.435
3556305;2018;298
3556354;2018;122
3556404;2018;565
3556453;2018;752
3556503;2018;1.390
3556602;2018;132
3556701;2018;905
3556800;2018;235
3556909;2018;101
3556958;2018;15
3557006;2018;1.667
3557105;2018;1.122
3557154;2018;26
3557204;2018;178
3557303;2018;137
3500000;2017;279
3500105;2017;353
3500204;2017;41
3500303;2017;450
3500402;2017;78
3500501;2017;228
3500550;2017;70
3500600;2017;35
3500709;2017;560
3500758;2017;71
3500808;2017;46
3500907;2017;47
3501004;2017;179
3501103;2017;52
3501152;2017;243
3501202;2017;31
3501301;2017;321
3501400;2017;40
3501509;2017;40
3501608;2017;2.668
3501707;2017;504
3501806;2017;46
3501905;2017;865
3502002;2017;54
3502101;2017;662
3502200;2017;320
3502309;2017;73
3502408;2017;56
3502507;2017;497
3502606;2017;42
3502705;2017;354
3502754;2017;335
3502804;2017;2.452
3502903;2017;435
3503000;2017;79
3503109;2017;100
3503158;2017;17
3503208;2017;2.773
3503307;2017;1.471
3503356;2017;14
3503406;2017;60
3503505;2017;48
3503604;2017;139
3503703;2017;70
3503802;2017;694
3503901;2017;1.383
3503950;2017;18
3504008;2017;1.252
3504107;2017;2.067
3504206;2017;169
3504305;2017;59
3504404;2017;155
3504503;2017;1.279
3504602;2017;224
3504701;2017;16
3504800;2017;82
3504909;2017;98
3505005;2017;57
3505104;2017;92
3505203;2017;409
3505302;2017;304
3505351;2017;85
3505401;2017;78
3505500;2017;1.569
3505609;2017;486
3505708;2017;5.602
3505807;2017;281
3505906;2017;750
3506003;2017;4.724
3506102;2017;1.012
3506201;2017;29
3506300;2017;145
3506359;2017;1.052
3506409;2017;81
3506508;2017;1.495
3506607;2017;415
3506706;2017;167
3506805;2017;123
3506904;2017;128
3507001;2017;796
3507100;2017;352
3507159;2017;66
3507209;2017;13
3507308;2017;63
3507407;2017;171
3507456;2017;45
3507506;2017;1.735
3507605;2017;2.190
3507704;2017;78
3507753;2017;35
3507803;2017;323
3507902;2017;273
3508009;2017;297
3508108;2017;185
3508207;2017;44
3508306;2017;62
3508405;2017;781
3508504;2017;1.259
3508603;2017;407
3508702;2017;228
3508801;2017;221
3508900;2017;42
3509007;2017;1.371
3509106;2017;48
3509205;2017;1.390
3509254;2017;503
3509304;2017;105
3509403;2017;333
3509452;2017;72
3509502;2017;15.504
3509601;2017;1.059
3509700;2017;758
3509809;2017;75
3509908;2017;184
3509957;2017;84
3510005;2017;366
3510104;2017;17
3510153;2017;71
3510203;2017;656
3510302;2017;302
3510401;2017;687
3510500;2017;1.765
3510609;2017;6.915
3510708;2017;127
3510807;2017;312
3510906;2017;26
3511003;2017;250
3511102;2017;1.366
3511201;2017;95
3511300;2017;97
3511409;2017;250
3511508;2017;508
3511607;2017;288
3511706;2017;210
3511904;2017;110
3512001;2017;246
3512100;2017;77
3512209;2017;427
3512308;2017;204
3512407;2017;291
3512506;2017;74
3512605;2017;51
3512704;2017;56
3512803;2017;740
3512902;2017;68
3513009;2017;4.187
3513108;2017;397
3513207;2017;125
3513306;2017;28
3513405;2017;934
3513504;2017;1.617
3513603;2017;240
3513702;2017;357
3513801;2017;5.841
3513850;2017;14
3513900;2017;113
3514007;2017;128
3514106;2017;347
3514205;2017;24
3514304;2017;93
3514403;2017;506
3514502;2017;140
3514601;2017;99
3514700;2017;86
3514809;2017;210
3514908;2017;224
3514924;2017;28
3514957;2017;19
3515004;2017;4.257
3515103;2017;1.019
3515129;2017;32
3515152;2017;279
3515186;2017;468
3515194;2017;62
3515202;2017;107
3515301;2017;35
3515350;2017;110
3515400;2017;173
3515509;2017;790
3515608;2017;65
3515657;2017;17
3515707;2017;2.762
3515806;2017;17
3515905;2017;26
3516002;2017;131
3516101;2017;31
3516200;2017;4.957
3516309;2017;2.891
3516408;2017;2.296
3516507;2017;25
3516606;2017;78
3516705;2017;519
3516804;2017;54
3516853;2017;72
3516903;2017;123
3517000;2017;100
3517109;2017;54
3517208;2017;151
3517307;2017;83
3517406;2017;478
3517505;2017;234
3517604;2017;279
3517703;2017;248
3517802;2017;69
3517901;2017;124
3518008;2017;11
3518107;2017;94
3518206;2017;365
3518305;2017;410
3518404;2017;1.512
3518503;2017;156
3518602;2017;492
3518701;2017;4.440
3518800;2017;20.973
3518859;2017;109
3518909;2017;53
3519006;2017;108
3519055;2017;207
3519071;2017;3.107
3519105;2017;137
3519204;2017;57
3519253;2017;75
3519303;2017;500
3519402;2017;143
3519501;2017;71
3519600;2017;735
3519709;2017;1.221
3519808;2017;100
3519907;2017;103
3520004;2017;296
3520103;2017;351
3520202;2017;120
3520301;2017;368
3520400;2017;528
3520426;2017;155
3520442;2017;285
3520509;2017;3.168
3520608;2017;57
3520707;2017;37
3520806;2017;34
3520905;2017;198
3521002;2017;361
3521101;2017;104
3521150;2017;58
3521200;2017;65
3521309;2017;194
3521408;2017;250
3521507;2017;82
3521606;2017;77
3521705;2017;228
3521804;2017;340
3521903;2017;178
3522000;2017;30
3522109;2017;1.502
3522158;2017;43
3522208;2017;2.611
3522307;2017;2.180
3522406;2017;1.354
3522505;2017;4.262
3522604;2017;794
3522653;2017;74
3522703;2017;458
3522802;2017;191
3522901;2017;143
3523008;2017;81
3523107;2017;5.920
3523206;2017;632
3523305;2017;157
3523404;2017;1.393
3523503;2017;270
3523602;2017;176
3523701;2017;73
3523800;2017;96
3523909;2017;2.343
3524006;2017;839
3524105;2017;475
3524204;2017;64
3524303;2017;765
3524402;2017;3.034
3524501;2017;95
3524600;2017;266
3524709;2017;803
3524808;2017;519
3524907;2017;73
3525003;2017;1.837
3525102;2017;609
3525201;2017;478
3525300;2017;1.598
3525409;2017;37
3525508;2017;146
3525607;2017;59
3525706;2017;470
3525805;2017;61
3525854;2017;37
3525904;2017;6.048
3526001;2017;231
3526100;2017;280
3526209;2017;447
3526308;2017;47
3526407;2017;329
3526506;2017;71
3526605;2017;97
3526704;2017;1.212
3526803;2017;836
3526902;2017;3.595
3527009;2017;87
3527108;2017;943
3527207;2017;1.225
3527256;2017;19
3527306;2017;796
3527405;2017;170
3527504;2017;25
3527603;2017;168
3527702;2017;64
3527801;2017;66
3527900;2017;36
3528007;2017;206
3528106;2017;76
3528205;2017;27
3528304;2017;31
3528403;2017;671
3528502;2017;1.042
3528601;2017;124
3528700;2017;38
3528809;2017;164
3528858;2017;27
3528908;2017;37
3529005;2017;3.136
3529104;2017;12
3529203;2017;274
3529302;2017;994
3529401;2017;5.663
3529500;2017;80
3529609;2017;51
3529658;2017;25
3529708;2017;262
3529807;2017;141
3529906;2017;305
3530003;2017;30
3530102;2017;273
3530201;2017;170
3530300;2017;704
3530409;2017;51
3530508;2017;828
3530607;2017;6.250
3530706;2017;1.972
3530805;2017;1.041
3530904;2017;50
3531001;2017;27
3531100;2017;732
3531209;2017;81
3531308;2017;493
3531407;2017;231
3531506;2017;228
3531605;2017;36
3531704;2017;36
3531803;2017;922
3531902;2017;378
3532009;2017;158
3532058;2017;53
3532108;2017;49
3532157;2017;48
3532207;2017;56
3532306;2017;80
3532405;2017;196
3532504;2017;88
3532603;2017;97
3532702;2017;83
3532801;2017;83
3532827;2017;139
3532843;2017;12
3532868;2017;11
3532900;2017;118
3533007;2017;247
3533106;2017;24
3533205;2017;66
3533254;2017;74
3533304;2017;29
3533403;2017;747
3533502;2017;500
3533601;2017;89
3533700;2017;70
3533809;2017;26
3533908;2017;672
3534005;2017;63
3534104;2017;75
3534203;2017;79
3534302;2017;468
3534401;2017;10.180
3534500;2017;24
3534609;2017;335
3534708;2017;1.350
3534757;2017;127
3534807;2017;94
3534906;2017;107
3535002;2017;134
3535101;2017;139
3535200;2017;89
3535309;2017;262
3535408;2017;227
3535507;2017;602
3535606;2017;214
3535705;2017;76
3535804;2017;317
3535903;2017;67
3536000;2017;98
3536109;2017;84
3536208;2017;309
3536257;2017;38
3536307;2017;197
3536406;2017;105
3536505;2017;1.500
3536570;2017;27
3536604;2017;81
3536703;2017;541
3536802;2017;63
3536901;2017;16
3537008;2017;221
3537107;2017;481
3537156;2017;34
3537206;2017;122
3537305;2017;830
3537404;2017;270
3537503;2017;105
3537602;2017;999
3537701;2017;63
3537800;2017;738
3537909;2017;394
3538006;2017;2.207
3538105;2017;162
3538204;2017;156
3538303;2017;27
3538501;2017;155
3538600;2017;373
3538709;2017;5.212
3538808;2017;377
3538907;2017;290
3539004;2017;123
3539103;2017;267
3539202;2017;339
3539301;2017;872
3539400;2017;194
3539509;2017;475
3539608;2017;83
3539707;2017;47
3539806;2017;1.655
3539905;2017;68
3540002;2017;258
3540101;2017;30
3540200;2017;563
3540259;2017;53
3540309;2017;28
3540408;2017;45
3540507;2017;83
3540606;2017;731
3540705;2017;558
3540754;2017;257
3540804;2017;217
3540853;2017;14
3540903;2017;228
3541000;2017;4.550
3541059;2017;83
3541109;2017;47
3541208;2017;134
3541307;2017;540
3541406;2017;3.056
3541505;2017;422
3541604;2017;424
3541653;2017;51
3541703;2017;155
3541802;2017;56
3541901;2017;110
3542008;2017;88
3542107;2017;109
3542206;2017;395
3542305;2017;45
3542404;2017;248
3542503;2017;65
3542602;2017;786
3542701;2017;124
3542800;2017;48
3542909;2017;130
3543006;2017;295
3543105;2017;59
3543204;2017;47
3543238;2017;24
3543253;2017;91
3543303;2017;1.312
3543402;2017;8.381
3543501;2017;67
3543600;2017;46
3543709;2017;131
3543808;2017;99
3543907;2017;2.345
3544004;2017;390
3544103;2017;637
3544202;2017;106
3544251;2017;226
3544301;2017;149
3544400;2017;39
3544509;2017;18
3544608;2017;56
3544707;2017;27
3544806;2017;61
3544905;2017;134
3545001;2017;202
3545100;2017;71
3545159;2017;86
3545209;2017;1.680
3545308;2017;530
3545407;2017;110
3545506;2017;53
3545605;2017;184
3545704;2017;64
3545803;2017;2.379
3546009;2017;166
3546108;2017;17
3546207;2017;27
3546256;2017;24
3546306;2017;394
3546405;2017;645
3546504;2017;51
3546603;2017;444
3546702;2017;327
3546801;2017;715
3546900;2017;94
3547007;2017;70
3547106;2017;43
3547205;2017;21
3547304;2017;2.123
3547403;2017;25
3547502;2017;250
3547601;2017;259
3547650;2017;14
3547700;2017;223
3547809;2017;9.136
3547908;2017;74
3548005;2017;265
3548054;2017;115
3548104;2017;62
3548203;2017;95
3548302;2017;33
3548401;2017;59
3548500;2017;4.758
3548609;2017;116
3548708;2017;10.995
3548807;2017;1.857
3548906;2017;3.236
3549003;2017;37
3549102;2017;1.106
3549201;2017;23
3549250;2017;21
3549300;2017;23
3549409;2017;572
3549508;2017;110
3549607;2017;48
3549706;2017;712
3549805;2017;5.490
3549904;2017;9.739
3549953;2017;196
3550001;2017;123
3550100;2017;523
3550209;2017;416
3550308;2017;169.922
3550407;2017;439
3550506;2017;88
3550605;2017;1.100
3550704;2017;1.256
3550803;2017;89
3550902;2017;128
3551009;2017;4.628
3551108;2017;116
3551207;2017;52
3551306;2017;33
